popularity,danceability,energy,key,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
0.0195721376608898,0.1493547083198146,-0.922749581100614,5,1,-0.5994326261166173,0.2225266135209784,-0.4124870264492704,1.7083179710546983,0.4652121277522958,1.5209406537237125,4,jazz
-0.7048284461649876,-1.7345422724844335,-0.3630933647239515,2,1,-0.3749606149115597,1.1258742926876697,0.9211293719110396,-1.0320013589015071,1.426872006675791,-0.5134908912507088,4,orchestral
-2.063079540838508,-0.3341232779042843,-0.7508551717849248,8,1,-0.3762360240661339,2.312157282687702,0.5096945256083908,-0.9434798075124724,-1.431399755847892,-0.1730997135714616,4,jazz
0.2912223565955936,-0.2007500403252223,-1.1466120676512788,8,1,-0.516531031069295,1.7292423651876865,-0.8104438346833842,-1.1474642520176397,-0.0738494450573339,-0.5830547726388594,4,jazz
0.2459473201064764,-0.4674965154833462,-1.6982731952225605,10,0,-0.4451081184131402,-0.4818800446790409,-0.3273625754901016,-1.1320691996021552,-0.2135277464352597,1.3363164723665402,4,jazz
-2.063079540838508,-0.1507350762330741,0.9760840101773476,1,1,1.5024416606216493,-0.4831072339790409,-0.6863040103679299,-1.5554331410279736,1.858255333512845,0.6536324903171005,4,hiphop
1.1967230863779406,-1.3622086509095526,1.2798973847818216,9,0,-0.0752394635866248,-0.4823981912723741,0.8643797379382605,-0.4585356564247169,0.8017595682281824,0.7751820913689741,4,rock
-2.01780450434939,1.194111736022466,0.9560962881638952,10,0,-0.3469016135109276,-0.4818391383690408,-0.8132813163820233,1.612098893457922,-0.3329899157875343,3.264411429816652,4,disco
1.2872731593561753,0.8051064597502019,1.0240545430096328,2,1,-0.5790260796434303,-0.3750463983957046,-0.3344562797366991,1.6428889982888906,0.6195674115432592,-0.238705834409082,4,rock
0.1101222106391244,-0.5675264436676427,-0.4150614419589273,3,1,-0.2015049698894698,-0.4830308755337075,0.1904778345115081,-0.8665045454350508,-1.545111088341212,-0.6429560134036432,4,R&B
0.4723225025520632,-1.4733530155587709,-2.114017813102367,0,1,-0.5866785345708754,-0.4830919622899742,-0.0436144056262058,-1.4592140634311963,0.3289561035235645,-0.8549873894440679,4,jazz
0.8345227944650017,0.6606187857062181,0.2485309288876867,6,0,-0.4922982571323853,-0.45252976725404,-0.778522165573696,-0.0698105829337383,-0.3611090383432822,0.5637806291699248,4,disco
-1.700879248925569,0.4049867470130167,1.3518531840302492,10,1,-0.5496916690882239,1.13610087018767,-0.1783947863115564,1.6736791031198588,-0.2275343859015479,-0.6805131405498169,4,disco
0.3364973930847112,1.40528602885598,0.1725775852365682,9,1,-0.243593471990418,0.4100138676876503,-0.4976114774084392,1.2387688723824273,-0.6019032810571853,-1.0700257126895505,4,reggae
1.0156229404214714,1.005166316118795,0.2845088285119008,9,0,2.9946703714734526,-0.4831072339790409,-0.1783947863115564,-0.6817639164492393,-1.0267243032576403,-0.4437606175271006,4,hiphop
-2.063079540838508,-0.2118644767901442,0.8561576780966341,6,1,0.1058686363629101,-0.4831072339790409,1.7581864730095322,0.696093274736606,1.0601944148039095,-0.736765635101349,4,country
-2.063079540838508,1.2885844459743014,-1.0146931023624943,6,0,2.943654005290485,-0.4831072339790409,-0.5188925901482314,-1.6605043737636538,-1.083491766484991,-0.4112784566123876,4,hiphop
0.8345227944650017,1.2218978271847705,0.2445333844849962,8,1,2.1784085125459702,-0.4830915532268742,-0.8288874657245376,-1.3475999334189352,0.538561758609762,0.2605424829650258,4,hiphop
0.1101222106391244,0.3605290011533293,-0.1512235113813581,7,1,-0.6581014472270301,-0.4830332617351242,0.0202289325931705,-0.8818995978505352,0.0623007355482271,0.0202362950636048,4,pop
0.4270474660629456,-0.350794932601667,1.3718409060437016,2,1,-0.3392491585834823,-0.4830944507571659,-0.982820847875701,-0.1544833712189018,-0.9388035336103074,-0.1952774348546136,4,metal
1.9211236702038177,0.6550615674737572,0.7442264348213019,8,1,0.2270325060474584,-0.4830943484913909,0.0344163410863653,0.7461271950869296,0.044519006855508,-0.8396198687478645,4,electronic
0.1553972471282416,-0.1396206397681523,0.4164277938006851,0,1,-0.5280097134604627,-0.4831072339790409,-0.2351444202843357,-0.812621861980856,-0.6783223769866087,-0.2458369345001276,4,electronic
1.2872731593561753,1.3719427194612146,-0.1392308781732868,6,0,0.0918391356625941,-0.4831072339790409,-0.44086184343566,0.2457879915836897,0.8202822022830981,-0.7956328663529311,4,hiphop
1.0156229404214714,0.988494661421412,1.0400447206203949,7,1,1.0560484565206825,-0.4733919853540406,1.0984719780759746,0.6229667757630555,0.396625459937523,-1.023519054929114,4,hiphop
0.0195721376608898,-0.0229190568864737,0.4524056934248991,0,1,-0.3622065233658178,-0.4830735544504743,-0.5344987394907457,-0.3777116312434242,0.3108921251690563,-0.0978190669436561,4,folk
0.6986976849976496,0.6939620951009836,0.900130666526229,0,0,-0.1313574663878892,-0.0501821198123623,-0.748728607737987,0.6268155388669265,0.1159987337036201,-0.5515709657368928,4,electronic
0.2006722836173592,1.8887640150800795,-0.8547913262548763,7,1,0.9029993579717794,-0.4825856785265409,-1.0516297790676956,1.1502473209933928,0.4621426626803388,0.2962930647548015,4,reggae
0.5628725755302976,0.0104242525082917,0.8361699560831818,4,1,-0.0841673276686442,-0.4831072339790409,-0.6919789737652078,1.1925837151359744,-1.016210503355993,-0.5042917721332599,4,country
0.3364973930847112,-0.4730537337158071,0.2525284732903772,6,1,-0.6300424458263979,-0.4831072339790409,-0.5188925901482314,-0.2045172915692258,1.1730237171041389,-0.3029570462294034,3,country
0.3817724295738284,-0.5008398248781117,-1.5903394963499184,10,1,-0.5394883958516303,-0.4830900192402492,-0.511798885901634,-0.5470572078137517,0.0666403240982353,0.4824860881320042,4,folk
0.5175975390411804,-1.0565616481242026,-0.0472873569114064,1,1,-0.5956063986528948,-0.4829170196375409,0.0202289325931705,0.3535533584920799,2.5156147958198694,-0.4597699372314979,4,folk
1.2872731593561753,1.0496240619784822,0.7202411684051593,3,1,-0.5879539437254496,1.50425766018768,-0.8785433954507192,1.7698981807166356,0.2871125911633171,0.2769558983412494,4,rock
-1.1575788110561611,1.3108133189041444,1.1199956086742038,7,0,0.5331307031452641,-0.4237930844790393,1.1126593865691696,0.9308678240727414,0.2146449904989426,3.288027256284832,4,disco
-0.8406535556323396,0.2827279458988765,1.0400447206203949,8,0,-0.0663115995046055,-0.4831009616781742,0.4884134128685986,-0.6009398912679468,-0.8039940388982454,-0.0916863208653568,4,electronic
0.7439727214867673,-0.7342429906414698,1.4517917940975105,9,0,-0.3622065233658178,-0.4821697977082075,0.169196721771716,0.3497045953882088,-0.8646777161829214,1.4344166392856914,4,metal
-2.063079540838508,1.5442164846675028,1.1879538635199414,8,1,0.7627043509686187,-0.4829995140293742,-0.8615185052588855,1.3503830023946886,-0.6877777406565463,0.0432103225235902,4,hiphop
1.1061730133997056,0.9106936061669592,-0.0472873569114064,9,1,0.3545734215048774,-0.4831072339790409,-0.4550492519288548,-0.2814925536466474,-0.6254711278165825,-0.1889426409404014,4,R&B
0.8797978309541193,1.7609479957334786,0.2965014617199721,7,0,3.555850399486096,-0.4831072339790409,0.0982596793057419,0.191905308129495,0.1120825196462957,-0.0344354723010787,4,hiphop
0.2006722836173592,-1.3733230873744744,-2.378655252560474,7,1,-0.5382129866970562,2.601910311854377,-0.7019101597104441,-1.71823582032172,-1.8752020678036705,-0.607775919621151,4,orchestral
1.151448049888823,1.866535142150236,0.144594774417735,6,0,0.6989338932399091,-0.4831072339790409,-0.8040595008614467,1.0001455599424207,-0.4836406727675144,-0.6535694673724828,4,R&B
-1.3386789570126305,-1.6900845266247462,0.81618223406973,8,1,0.1760161398644907,0.4918264876876524,0.460038595882209,-1.1551617782253818,0.5097017306918169,0.0505078149500937,4,metal
-1.1123037745670437,0.1993696724119628,1.0240545430096328,4,0,-0.4387310726402693,1.7087892101876858,1.1835964290351435,-0.0621130567259961,0.2919813978291803,-0.0568984375878724,4,electronic
-0.750103482654105,-2.3569507145200554,-1.7902167164844405,9,0,-0.4553113916497338,2.6428166218543785,-0.5330799986414261,-1.2552296189260297,2.1855943787728584,-0.7790768289748866,4,orchestral
0.6081476120194153,-1.22327819509803,-1.7582363612629168,7,0,-0.5586195331702432,2.789397566021049,-0.511798885901634,0.3727971740114353,0.9109549061328752,-1.2383196748382284,4,orchestral
1.151448049888823,-0.0118046204215519,0.8001920564589683,6,0,3.032932646110678,-0.4818698181015409,-0.879252765875379,1.5543674468998556,-1.0135996939844432,-0.219523175164169,4,hiphop
1.4230982688235274,0.2382702000391892,0.7122460795997784,6,1,0.3928356961421032,-0.4830870535327742,-0.879252765875379,1.057877006500487,0.184126745817986,-1.0416677046608254,4,electronic
-1.1123037745670437,0.4327728381753212,0.0806340639746878,0,1,-0.5063277578327013,-0.428224601395706,-0.7203537907515974,1.4850897110301764,0.2290397232501913,-0.6020710395483146,4,disco
-1.1575788110561611,0.7106337497983664,0.8801429445127767,7,0,-0.0344263706402507,-0.3426622363123703,0.4316637788958194,1.0925158744353267,0.2213131387587118,2.3378438246534503,4,disco
0.6534226485085325,1.333042191833988,0.7842018788482065,1,1,0.0063867223061232,-0.4831072339790409,-0.1571136735717642,0.4921088302314387,-0.4153009734068068,-0.201029855594724,4,pop
0.9250728674432364,-0.4119243331587371,-1.3584819209938723,9,0,4.168046793681708,-0.4831072339790409,-0.242238124530933,-0.4315943146976193,-1.226909875881624,-0.0008836463727087,4,R&B
-2.063079540838508,-2.44586620623943,-1.926133226175916,4,0,-0.5751998521797077,2.0360396901876947,-0.4976114774084392,-1.8071422480211417,-0.6330918686848909,-1.0629540384325966,3,orchestral
0.1101222106391244,0.6828476586360618,0.4524056934248991,5,0,-0.4042950254667661,-0.4831072339790409,0.169196721771716,0.9885992706308075,0.5722905931935696,-0.4440815170311974,4,pop
0.064847174150007,-0.6119841895273297,-2.4185107702552977,7,1,-0.2652754276181793,2.758717833521048,-0.6380668214910676,-1.382238801353775,-1.5152984678147288,-0.3814823433986349,3,orchestral
0.064847174150007,-0.2452077861849096,0.2765137397065199,1,1,3.377293117845709,-0.4831072339790409,-0.2777066457639199,-0.4431406040092325,-1.5276116093102825,0.5679047820559129,4,hiphop
-0.2973531177629316,0.6828476586360618,-1.174594878470112,9,0,-0.510153985296424,-0.4704944550623738,-0.4124870264492704,-0.6163349436834311,0.5385970398174855,0.3913625141352589,4,R&B
-0.206803044784697,-1.1954921039357254,-1.4304377202423004,3,0,-0.4476589367222886,-0.4816243802415409,-0.4124870264492704,-0.9550260968240856,-1.192228448689277,-1.0890419795990056,4,R&B
0.1553972471282416,-1.3066364685849434,-2.342277598495991,8,1,-0.5025015303689788,2.659860917687712,-0.3486436882298939,-1.7890530614329476,0.2293572541197041,3.0292396339807843,3,orchestral
0.3364973930847112,-0.1007201121409259,0.2965014617199721,2,1,-0.3915409339210242,-0.4831072339790409,-0.835981169971135,0.5421427505817628,-1.2965902611358302,-0.1213041565768332,4,folk
-0.6595534096758702,0.4049867470130167,0.7322338016132306,9,0,1.629982576079068,-0.4831072339790409,-0.9083369532864284,0.5382939874778917,-1.544934682302594,-0.7950861486792843,4,reggae
0.3364973930847112,0.666176003938679,0.9600938325665858,4,0,-0.543314623315353,-0.4831072339790409,1.155221612048754,0.0148622053514254,0.0438839451164822,-0.882739253965054,4,electronic
-0.8406535556323396,-2.6181399714457183,-1.9940914810216528,0,0,-0.516531031069295,2.291704127687701,-0.3415499839832965,-1.728242604391785,-1.5553779197887938,0.1321113703252933,4,orchestral
1.0608979769105884,-1.7623283636467382,0.980081554580038,9,1,1.0050320903377148,-0.4829620165785409,2.141246502325792,-0.2814925536466474,2.090617367580797,0.4943712549504138,4,hiphop
0.4723225025520632,0.582817730451766,0.2005603960554013,6,1,0.2525406891389422,-0.4829541762024576,1.360939035200078,1.0001455599424207,-0.6944106077085925,-0.2371132220554153,4,R&B
0.7439727214867673,-0.1340634215356914,0.9680889213719668,1,0,-0.5547933057065206,-0.4823129697932075,0.9565978931440268,0.6883957485288638,-0.0617127096003983,-0.7131616937999878,4,country
-0.0709779353173449,1.1996689542549268,-0.6309288397042113,9,0,-0.3277704761923147,-0.4831072339790409,-0.6621854159294988,-0.5432084447098806,-0.7326201556733042,-1.1397559864131586,4,reggae
-2.01780450434939,-0.9732033746372888,-0.6149386620934496,0,1,-0.5254588951513143,1.6883360551876854,-0.3415499839832965,-0.8318656775002113,-1.0961224388500574,1.6147502754214185,4,jazz
