name,artist,album,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre
Summer Night City,ABBA,Voulez-Vous,0.3381745108378872,-0.5524054761234107,1.006130927623422,7,0.6130059091007637,0,-0.5354879537480166,-0.85350246296707,-0.4894139155315267,0.014023521558996352,1.0082149435289962,0.41472508053911245,35iCSlFxyiawRBUOtQAkeT,-0.3361967810809728,4,disco
Summer Of '69,Bryan Adams,Reckless (30th Anniversary / Deluxe Edition),1.5149885668956549,-0.3760303125928865,0.9111405752982142,2,0.5096520273572446,1,-0.5163136895472998,-0.8399308187632423,-0.4894139155315267,-0.7221241637937896,1.0427813869321625,0.7080906143073427,0GONea6G2XdnHWjNZd6zt3,-0.3202417879255764,4,rock
Summertime,Albert Ayler,My Name Is Albert Ayler,-0.7933774661407359,-0.6516165056093303,-1.776294809235789,10,-1.6992764397042346,1,-0.492026288226392,1.8433340363802007,1.6010499702315073,0.8792452712029261,-0.8698951480430346,0.2608021580992548,2bPeAxNC1S1C359ds8Tw3X,3.3643422183325185,4,jazz
Summertime,Billie Holiday,The Complete Billie Holiday,-2.0607156803567936,0.32395861766888095,-1.835663779439044,10,-1.3205650601779828,0,-0.47029545546557966,2.1057191576542027,0.2848319680844118,-0.5490798138650037,0.24775318865933935,-0.7343363379733541,58Jv4N8H2FGsWtOTHHtVfE,-0.7406428185714059,4,jazz
Summertime,Charlie Parker,April In Paris: The Genius Of Charlie Parker #2,0.38343658991703194,-1.3075116449884667,-1.036161647368545,7,0.24586257872378606,0,-0.6096284419907879,2.006193766826133,0.5844314621792749,-0.09235620175788015,-0.4205313838018738,0.4807218831049121,6cU4urQRUieTBH08yKHAqj,-0.9002638719373546,3,jazz
Summertime,Ella Fitzgerald,Gold,-2.0607156803567936,-2.387809521612927,-1.7327575644200688,11,-1.38200846877413,0,-0.5380445223081122,1.876509166656224,-0.4811665137277917,2.148709969450987,-1.6050081777503695,-1.4871732820098147,22GeZIyBVRtmUmmpDZdGVs,0.6226793417418174,4,jazz
Summertime,Jimmy Bruno,Polarity,-2.0607156803567936,-0.6791751249109748,-1.5546506538103044,4,-1.34294259787658,0,-0.492026288226392,1.9790504784184775,2.5402438899221456,-0.5107831134709282,-0.5895228848840199,-1.2212019906568188,06lIBuXbtk68rbiTuLYwPS,-0.21229073096703702,4,jazz
Summertime,Joe Pass,Catch Me!,-1.4723086523279096,-0.17209652976071785,-1.2419740774064956,2,-1.024536786046547,0,-0.3641978602216137,1.5658693104352788,-0.403910239688723,-0.2271038512925906,-0.8084436931040726,-0.13573559233829677,3LpSzsWeiJg43W266wchii,1.596728117788164,4,jazz
Summertime,Kenny Chesney,The Road And The Radio,0.5644849062336115,-0.5303585806820952,1.2831861219052785,4,0.6431586929488726,1,0.13944614611721248,-0.38543153398172386,-0.4894139155315267,-0.9015512971215882,0.8084977149773691,1.7124881554656597,3cE5ltZFHmBpiS77itKaOM,-0.4324482999679105,4,country
Summertime,Louis Armstrong,Porgy And Bess,0.7002711434710462,-2.2279695296633895,-2.1143021462596536,11,-2.352017835963301,0,-0.5763930507095456,1.867461403853672,-0.4827150054950236,-0.2696557406193411,-1.5343390045705632,1.7120704541835974,2gNjmvuQiEd2z9SqyYi8HH,0.6527046000349962,5,jazz
Sun,Thomas Bergersen,Sun,-0.6123291498241564,-1.990965403669248,-0.8699285307994316,7,-0.293853288142368,1,-0.5354879537480166,-0.6622930757398088,2.6109359053827315,-0.44695527948080216,-1.7025623624659718,2.0674994367782116,6sn2HwNL4EmeYQQNumStgb,0.05945385899392974,4,orchestral
Sun Daze,Florida Georgia Line,Anything Goes,0.6550090643919014,-0.5524054761234107,1.3781764742304858,4,0.9689604706284414,1,-0.48563486682615303,-0.5992603282153645,-0.48940411963795577,1.8650307072726493,1.3308350819585475,1.7847504772623906,0El2Zyt68nYySFDG87hZgM,-0.6918058410080827,4,country
Sun Moon and Star,The Maytals,Essential Artist Collection: The Maytals,-0.883901624299026,1.6908661350304426,-0.1970802018292096,9,0.250413942323501,1,-0.39871153578290386,0.6309338208382607,-0.48891907142330254,0.4608183594898781,1.8531724489397259,0.15139923063917593,40VWRV2m76Ra1nMwOPxSBZ,-0.6007699216667428,4,reggae
Sunday,Ben Webster,Compact Jazz - The Verve Years,-0.5670670707450114,0.3790758562721698,-1.166773381815706,0,-1.4992060814667802,0,-0.4779651611458664,1.1737995889913682,-0.4893949970016748,0.48209430415325344,1.234817183616419,-0.4871964127533209,4Ee5140BdE8S0wHlWjq0DO,-0.08696224461339234,4,jazz
Sunday Bloody Sunday - Remastered 2008,U2,War (Remastered),1.0623677761042059,-0.1831199774813756,1.3465130234554166,6,0.2650162338725865,1,-0.31562305757979797,0.31727804368313195,-0.4875153299734424,-0.9767263015988477,0.8929934655184422,-0.6131333492950217,6C4LXC9UFH1IKiHYOp0BiJ,0.4311245947944141,4,rock
Sunday Mornin' - Digitally Remastered,Grant Green,Sunday Mornin',-1.1554740987738954,-0.5468937522630819,-0.1772905450947913,10,-0.19713681164843294,1,-0.6083501577107402,1.8071429851699936,1.6683756992415888,-0.44695527948080216,0.7816127034415732,-0.8620833134039905,2sSXpVDd1DbzZaICG6i0FG,-0.015520384474036192,4,jazz
Sundown,Gordon Lightfoot,Sundown,0.8813194597876263,1.2003227114611728,-0.6997374828834344,11,-1.2515360455823117,1,-0.639028980431887,0.11219542015862466,-0.48937890615244145,-0.7426909103017191,0.9544449204574044,-0.4544764789917956,0SjnBEHZVXgCKvOrpvzL2k,-0.3516894824584638,4,folk
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),1.5149885668956549,1.0129241002099907,-0.4939250528454842,2,0.6293149619997407,1,-0.41405094714347723,0.7817298675474573,-0.4894139155315267,-0.7426909103017191,1.5766409017143963,-1.0051808109504068,3KkXRkHbMCARz0aVfEt68P,-1.0079067343772907,4,pop
Sunglasses At Night,Corey Hart,The Singles,0.5644849062336115,0.605056534545654,0.02060602224939133,10,-0.48861372218015453,0,-0.4421732013045285,-0.11701457083935408,-0.48890897256395105,-0.4398632979263437,0.83154201057948,0.3114484385492758,1QbQL5m30YNvukitIqAnFG,0.9181667632705839,4,disco
Sunk Like a Stone,Arlo McKinley,Sunk Like a Stone,-1.1554740987738954,-1.3571171597314267,-0.6047471305582265,7,0.7937329720394295,1,-0.6313592747516003,-0.7793108079861453,-0.48884164683494097,-0.5668097677511498,-0.05182265416810101,-0.6865791580575955,0caJNYdZLdahG4qWza2QyT,-0.2104297102200851,3,folk
Sunny,Boney M.,Take The Heat Off Me,0.8813194597876263,0.39009930399282755,1.0457102410922587,0,0.4675519140598848,0,0.3452499152049055,-0.6297211296506223,-0.07199439566902074,-0.3263915930550087,1.1580028649427168,0.1055217064926963,3pf96IFggfQuT6Gafqx2rt,-0.009830639515202282,4,disco
Sunny - Alternate Take,Wes Montgomery,California Dreaming,-1.38178449416962,1.2058344353215016,-1.673388594216814,10,-1.9932186721858012,0,-0.4523994755449107,1.4030095799893467,-0.36418805957277495,-0.38312744549067623,0.07492097164350855,0.09375645371461605,4HaZuGuMB8fzXNlvdM5RkY,-0.6619346799742055,4,jazz
Sunny and 75,Joe Nichols,Crickets,0.4286986689961767,-0.2492606638053222,1.1446585247643501,0,0.8477804147860409,1,-0.3066750676194635,-0.34019271996896494,-0.4894105155822117,-0.524967076579845,-0.6893814991598333,0.0437367251876882,1rGLPyb4LMojT4wpxiZTp8,-0.42818099124878517,4,country
"Sunrise, Sunburn, Sunset",Luke Bryan,What Makes You Country,0.6550090643919014,-0.5799640954250551,1.1604902501518848,9,1.255886017560448,1,-0.2465957064572177,-0.31304943156130954,-0.4894139155315267,0.14877117109370683,0.83154201057948,1.4330459977661631,53yTYusPQJ1AApL1hi0Dnc,-0.31976764251234047,4,country
Suns and Stars,Really Slow Motion,Elevation,-0.1144462799535621,-1.836637135580039,-1.2182264893251935,0,-0.8762381887558465,1,-0.39743325150285613,-0.8745535910876737,2.3752958538474456,-0.4540472610352606,-1.5343390045705632,-0.1626425165911257,3larSaqXsJSDwxHILQ3dzG,-0.8406282325875784,3,orchestral
Sunset,LiquidCinema,Indie Anthems 2,-2.0607156803567936,-0.662639953329988,0.4599364017534773,9,-0.10573025935416551,1,-0.6019587363105013,-0.8901157431080629,2.1329232294111518,0.43954241482650275,-1.4383211062284347,-0.9672048027229341,6Zy81Jq0I24LEN5UKDPluZ,-0.5845541485340665,4,orchestral
Sunshine,Maoli,Sense of Purpose,0.11186411544216242,0.9963889286290041,0.40056743155022234,11,0.5551656633543899,0,1.3167459680412201,-0.5482912644276562,-0.4894047592323813,-0.8632545967275126,1.1503214330753464,1.5517427787521225,1EiEPGecNb0Ctfc8z6ialX,0.22975503779302245,4,reggae
