name,artist,album,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,genre
Only,Nicki Minaj,The Pinkprint (Deluxe),0.0038201827613061038,0.001357200749342047,0.0008981613196307106,8,0.001888190265931424,0,0.9735060932993495,0.0019146184772780004,0.0008468587631105095,0.0007938572393324034,0.0005340009746012663,0.011312217513305625,4MRT0dDbhqFKl67WzhUbSw,0.0031286186368124063,3,hiphop
Only Girl (In The World),Rihanna,Loud,0.10154510321328888,0.21992693929321036,0.10789636173791183,11,0.16681677870639888,0,0.04252760206139267,0.03845805780996067,0.042423839690917384,0.029690663481651936,0.09872712301770505,0.08870689286260378,6jAsmDJI8iPhGWtS27kZ67,0.06328063812495857,4,pop
Only God Can Judge Me,2Pac,All Eyez On Me,0.006732649315978372,0.1844932044224871,0.10787017407711878,11,0.09201042324788034,0,0.2420043877156054,0.0216754728408452,0.032421197762139274,0.026830264588193497,0.1663618310458646,0.01953174529768003,13XHuE00ElL5thSxkaEXxK,0.10006864968620756,4,hiphop
Only Happy When It Rains,Garbage,Garbage (20th Anniversary Deluxe Edition/Remastered),0.11132413946880972,0.05541090798607463,0.19204057278831463,1,0.18086991767839272,0,0.043703404762374866,0.03243581257616867,0.04882902789609248,0.10029808079979415,0.07450951299712007,0.08711485932290396,1IsGA5ceSC4a5nxgAEYnQd,0.07346376372395412,4,rock
Only Love,Pip Millett,"When Everything Is Better, I'll Let You Know",0.07256233145009829,0.05817471617051188,0.017441574872376974,7,0.048393391256434014,1,0.33789187930559134,0.2711795695522775,0.04354052283188645,0.04478918646596189,0.038792240159142156,0.038125663084927555,0dOuhQQVPnCBkvmCr5PeVH,0.02910892485079192,1,R&B
Only One,Nick Hakim,COMETA,0.040585937455421016,0.09571518738898366,0.11024659082047959,11,0.09191853095028278,0,0.05113213186417798,0.044999133363223205,0.06288247096919478,0.3787755953447144,0.04487445645242209,0.03787315522418942,5ohNRWPjvFFH5BfmP0iJ9f,0.0409968101669111,4,R&B
Only Shallow,my bloody valentine,Loveless,0.06078487790988599,0.0040513917609931805,0.06404493845926157,0,0.05395918510650317,1,0.029106954215529814,0.018549511194839646,0.39186439242741833,0.02472719730269368,0.02623655318258874,0.2728508880104996,52UcjsM15hjCQAUbTW2hy1,0.05382411042978623,4,rock
Only The Beginning of The Adventure,Harry Gregson-Williams,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe (Original Motion Picture Soundtrack)",0.07393419081223461,0.006867269203258899,0.010325755015105215,8,0.010106717257179538,1,0.03352754608262193,0.35592915221309146,0.2823393894336652,0.034386014843739,0.00964603124230642,0.016587251394064605,7zY46aSULMG2pDG2fMlaI7,0.16635068250273327,4,orchestral
Only You,James Vickery,Sheet Music,0.05930473573859357,0.02550486608791104,0.02076156459988459,8,0.025161491967448744,1,0.034596663002161035,0.16196312233839047,0.035636582016897365,0.5817744152115165,0.013309281601184617,0.011645527586822501,3inov7UTS3ZHlq3RvDT5Ga,0.030341749849189404,4,R&B
Only You (feat. The Notorious B.I.G.) - Radio Mix,112,112,0.09399412258868252,0.20381095510126915,0.07858582685112438,8,0.08564079630389194,1,0.048200700741904856,0.04240405979019115,0.041085030275971456,0.04286700708116808,0.2507284993953047,0.030346941438019057,7jg3Irt0hqnss3HvaPP2D2,0.08233606043247267,4,R&B
Only for the Weak,In Flames,Clayman,0.09101305724595618,0.018890258746338793,0.11282414252242416,0,0.09773667900963362,0,0.029222824329699134,0.018460193187388233,0.36499853669751037,0.10139839824483345,0.05401988074884661,0.027946396471420432,0JBQnLKfLXmlkquabLtAgd,0.08348963279594906,4,metal
Only the Good Die Young,Billy Joel,The Stranger (Legacy Edition),0.14661204423141252,0.06166845678189301,0.1755655451596069,0,0.10262731061020383,1,0.1688838274525746,0.040080091514520425,0.03722782880888724,0.034066467583495005,0.1639108304499831,0.013797928433906204,1xOXXYh6lTW8laxlW7JP2J,0.05555966897351727,4,rock
Oogway Ascends - Remastered,Samuel Kim,Kung Fu Panda: Epic Collection,0.016033599905607543,0.01496142775884096,0.05021198049817182,2,0.11080097731500103,0,0.06506576558354452,0.1161120194557564,0.4332837707925315,0.07749991331062284,0.02108973696348087,0.03093097355691039,4eXcifvvWOI7MkcWwM4w6x,0.06400983485953214,4,orchestral
Oops!...I Did It Again,Britney Spears,Oops!... I Did It Again,0.17029215393277616,0.11755353530783215,0.11157710084069189,1,0.08627530856389357,0,0.028572767323866655,0.04529648213418746,0.027500960510960033,0.16076947429468372,0.2017930289495112,0.01963629132603093,6naxalmIoLFWR0siv8dnQQ,0.03073289681556623,4,pop
Open - Remix,Dylan Sinclair,Open (Remix),0.006644910430601,0.006805346360550753,0.009627798215494116,8,0.015053853878476997,0,0.9165611969545248,0.012946093783369602,0.004365014443408983,0.005796228845921288,0.008949386860402038,0.008551233285689876,7aXpFdZ8WIvpSmvu1AW5X7,0.0046989369415603695,4,R&B
Open Letter To Duke,Charles Mingus,Mingus Ah Um,0.050296385216470715,0.042537166520966715,0.04164342322663928,10,0.031775229411650105,0,0.06136953196314932,0.16613519014149192,0.05581731256513831,0.23275405659572931,0.021132491448960643,0.04823034609733779,2wHIDNvfYyZWPpMqX3fDE4,0.24830886681246603,4,jazz
Open Up,Mack Keane,Intersections,0.058744373115454815,0.03449099580485097,0.1396931801734892,3,0.17091788614531442,0,0.062242761748552734,0.10237735175579352,0.04853615948323321,0.14422116054874096,0.08508161221838226,0.0946742600827807,0MPUFzx6mhOD8CSDLMISna,0.05902025892340739,3,R&B
Open Your Mind,Artem Yegorov,Right Step,0.013834444574418714,0.012920160605974335,0.08332959790340198,7,0.07627972340533937,0,0.06018173438615094,0.1962692948902658,0.23118540654429853,0.1505930055930462,0.03546787323125431,0.09261822136794567,2JGsvBIpfu1M3zzAwjRl5k,0.04732053749790423,4,orchestral
Opus 20,Dustin O'Halloran,"Piano Solos, Vol 2",0.01699761188892518,0.012026779932509205,0.0031813876911273853,5,0.003516334144865853,0,0.01788675087120611,0.22213187645132057,0.39456289005146666,0.015064040520148954,0.004605109812411729,0.049043579250052406,7927IbXHiYrlZkAikPsi3X,0.260983639385966,4,orchestral
"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air",Johann Sebastian Bach,Impressions,0.008949231908197151,0.004180350551832432,0.003773224945236029,6,0.0007340446086822218,1,0.025070783378139224,0.2625770956477844,0.5346139185978511,0.028550336736977065,0.008706795384463771,0.047817124390833195,3J4buzDHOQKS1x0U2sEhJS,0.07502709385000329,4,orchestral
"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)",Johann Sebastian Bach,Gran Turismo 5 (Original Game Soundtrack),0.04224828756184395,0.021666978333476136,0.003149682919284723,2,0.001112660120202291,1,0.026609674954873055,0.27168642386449987,0.4932940246827901,0.014310976048889232,0.00797886317995731,0.028665307340346304,4ksxLnn1ymLGRKnwhba45Y,0.08927712099383696,4,orchestral
Oriana,MythFox,Oriana,0.06214352268334654,0.011511218596691419,0.06347380108296989,0,0.03866655713181957,1,0.07688478871216033,0.05209863995100754,0.40791699435633927,0.06985826367558491,0.02112153395087781,0.07172183614318195,3a31M7A4w5ZKf3H2wRMEeQ,0.12460284371602075,4,orchestral
